Category,Package,Path,Current Version,Latest Version
app-accessibility,at-spi2-atk,./azusa-opensource-recipes/app-accessibility/at-spi2-atk/at-spi2-atk-2.34.0.sh,2.34.0,TBD
app-accessibility,at-spi2-core,./azusa-opensource-recipes/app-accessibility/at-spi2-core/at-spi2-core-2.34.0.sh,2.34.0,TBD
app-accessibility,espeak,./azusa-opensource-recipes/app-accessibility/espeak/espeak-1.48.04.sh,1.48.04,TBD
app-accessibility,flite,./azusa-opensource-recipes/app-accessibility/flite/flite-2.2.sh,2.2,TBD
app-accessibility,speech-dispatcher,./azusa-opensource-recipes/app-accessibility/speech-dispatcher/speech-dispatcher-0.11.5.sh,0.11.5,TBD
app-admin,ansible,./azusa-opensource-recipes/app-admin/ansible/ansible-2.9.5.sh,2.9.5,TBD
app-admin,gamin,./azusa-opensource-recipes/app-admin/gamin/gamin-0.1.10.sh,0.1.10,TBD
app-admin,keepassxc,./azusa-opensource-recipes/app-admin/keepassxc/keepassxc-2.7.4.sh,2.7.4,TBD
app-admin,prelude-manager,./azusa-opensource-recipes/app-admin/prelude-manager/prelude-manager-5.1.0.sh,5.1.0,TBD
app-admin,sudo,./azusa-opensource-recipes/app-admin/sudo/sudo-1.9.13.sh,1.9.13,TBD
app-admin,sysklogd,./azusa-opensource-recipes/app-admin/sysklogd/sysklogd-2.4.4.sh,2.4.4,TBD
app-admin,syslog-ng,./azusa-opensource-recipes/app-admin/syslog-ng/syslog-ng-4.0.1.sh,4.0.1,TBD
app-antivirus,clamav,./azusa-opensource-recipes/app-antivirus/clamav/clamav-1.1.0.sh,1.1.0,TBD
app-arch,brotli,./azusa-opensource-recipes/app-arch/brotli/brotli-1.0.9.sh,1.0.9,TBD
app-arch,bzip2,./azusa-opensource-recipes/app-arch/bzip2/bzip2-1.0.8.sh,1.0.8,TBD
app-arch,cabextract,./azusa-opensource-recipes/app-arch/cabextract/cabextract-1.9.1.sh,1.9.1,TBD
app-arch,cpio,./azusa-opensource-recipes/app-arch/cpio/cpio-2.13.sh,2.13,TBD
app-arch,dpkg,./azusa-opensource-recipes/app-arch/dpkg/dpkg-1.21.1.sh,1.21.1,TBD
app-arch,gzip,./azusa-opensource-recipes/app-arch/gzip/gzip-1.12.sh,1.12,TBD
app-arch,lha,./azusa-opensource-recipes/app-arch/lha/lha-1.14i.sh,1.14i,TBD
app-arch,libarchive,./azusa-opensource-recipes/app-arch/libarchive/libarchive-3.6.2.sh,3.6.2,TBD
app-arch,libdeflate,./azusa-opensource-recipes/app-arch/libdeflate/libdeflate-1.8.sh,1.8,TBD
app-arch,lz4,./azusa-opensource-recipes/app-arch/lz4/lz4-1.9.4.sh,1.9.4,TBD
app-arch,lzip,./azusa-opensource-recipes/app-arch/lzip/lzip-1.23.sh,1.23,TBD
app-arch,tar,./azusa-opensource-recipes/app-arch/tar/tar-1.34.sh,1.34,TBD
app-arch,unzip,./azusa-opensource-recipes/app-arch/unzip/unzip-6.0_p26.sh,6.0_p26,TBD
app-arch,upx,./azusa-opensource-recipes/app-arch/upx/upx-3.96.sh,3.96,TBD
app-arch,xar,./azusa-opensource-recipes/app-arch/xar/xar-494.81.1.sh,494.81.1,TBD
app-arch,xz,./azusa-opensource-recipes/app-arch/xz/xz-5.4.5.sh,5.4.5,TBD
app-arch,zip,./azusa-opensource-recipes/app-arch/zip/zip-3.0.sh,3.0,TBD
app-arch,zstd,./azusa-opensource-recipes/app-arch/zstd/zstd-1.5.5.sh,1.5.5,TBD
app-cdr,xfburn,./azusa-opensource-recipes/app-cdr/xfburn/xfburn-0.6.1.sh,0.6.1,TBD
app-crypt,argon2,./azusa-opensource-recipes/app-crypt/argon2/argon2-20190702.sh,20190702,TBD
app-crypt,gnupg,./azusa-opensource-recipes/app-crypt/gnupg/gnupg-2.4.5.sh,2.4.5,TBD
app-crypt,gpa,./azusa-opensource-recipes/app-crypt/gpa/gpa-0.10.0.sh,0.10.0,TBD
app-crypt,gpgme,./azusa-opensource-recipes/app-crypt/gpgme/gpgme-1.19.0.sh,1.19.0,TBD
app-crypt,johntheripper-jumbo,./azusa-opensource-recipes/app-crypt/johntheripper-jumbo/johntheripper-jumbo-1.9.0_p20211129.sh,1.9.0_p20211129,TBD
app-crypt,libmd,./azusa-opensource-recipes/app-crypt/libmd/libmd-1.0.4.sh,1.0.4,TBD
app-crypt,libsecret,./azusa-opensource-recipes/app-crypt/libsecret/libsecret-0.20.5.sh,0.20.5,TBD
app-crypt,mit-krb5,./azusa-opensource-recipes/app-crypt/mit-krb5/mit-krb5-1.20.1.sh,1.20.1,TBD
app-crypt,p11-kit,./azusa-opensource-recipes/app-crypt/p11-kit/p11-kit-0.23.16.sh,0.23.16,TBD
app-crypt,rhash,./azusa-opensource-recipes/app-crypt/rhash/rhash-1.4.3.sh,1.4.3,TBD
app-crypt,swtpm,./azusa-opensource-recipes/app-crypt/swtpm/swtpm-0.3.0.sh,0.3.0,TBD
app-crypt,tpm2-ibmswtpm,./azusa-opensource-recipes/app-crypt/tpm2-ibmswtpm/tpm2-ibmswtpm-1661.sh,1661,TBD
app-crypt,tpm2-tss,./azusa-opensource-recipes/app-crypt/tpm2-tss/tpm2-tss-4.0.1.sh,4.0.1,TBD
app-crypt,tpm-tools,./azusa-opensource-recipes/app-crypt/tpm-tools/tpm-tools-1.3.9.2.sh,1.3.9.2,TBD
app-crypt,trousers,./azusa-opensource-recipes/app-crypt/trousers/trousers-0.3.15.sh,0.3.15,TBD
app-crypt,yubihsm-connector,./azusa-opensource-recipes/app-crypt/yubihsm-connector/yubihsm-connector-3.0.4.sh,3.0.4,TBD
app-doc,autobook,./azusa-opensource-recipes/app-doc/autobook/autobook-1.5.sh,1.5,TBD
app-doc,doxygen,./azusa-opensource-recipes/app-doc/doxygen/doxygen-1.9.4.sh,1.9.4,TBD
app-editors,nano,./azusa-opensource-recipes/app-editors/nano/nano-5.5.sh,5.5,TBD
app-editors,vim,./azusa-opensource-recipes/app-editors/vim/vim-9.0.1403.sh,9.0.1403,TBD
app-editors,vscode,./azusa-opensource-recipes/app-editors/vscode/vscode-1.83.0.sh,1.83.0,TBD
app-emulation,intel-sde,./azusa-opensource-recipes/app-emulation/intel-sde/intel-sde-9.21.1.sh,9.21.1,TBD
app-emulation,libcacard,./azusa-opensource-recipes/app-emulation/libcacard/libcacard-2.6.0.sh,2.6.0,TBD
app-emulation,libvirt,./azusa-opensource-recipes/app-emulation/libvirt/libvirt-7.3.0.sh,7.3.0,TBD
app-emulation,lxc,./azusa-opensource-recipes/app-emulation/lxc/lxc-3.1.0.sh,3.1.0,TBD
app-emulation,qemu,./azusa-opensource-recipes/app-emulation/qemu/qemu-8.0.2.sh,8.0.2,TBD
app-emulation,qemu-console,./azusa-opensource-recipes/app-emulation/qemu-console/qemu-console-8.0.2.sh,8.0.2,TBD
app-emulation,runc,./azusa-opensource-recipes/app-emulation/runc/runc-1.0.0.sh,1.0.0,TBD
app-emulation,snapd,./azusa-opensource-recipes/app-emulation/snapd/snapd-2.51.4.sh,2.51.4,TBD
app-emulation,spice,./azusa-opensource-recipes/app-emulation/spice/spice-0.15.0.sh,0.15.0,TBD
app-emulation,spice-protocol,./azusa-opensource-recipes/app-emulation/spice-protocol/spice-protocol-0.14.3.sh,0.14.3,TBD
app-emulation,virtiofsd,./azusa-opensource-recipes/app-emulation/virtiofsd/virtiofsd-1.6.0.sh,1.6.0,TBD
app-emulation,wine-vanilla,./azusa-opensource-recipes/app-emulation/wine-vanilla/wine-vanilla-8.17.sh,8.17,TBD
app-forensics,mac-robber,./azusa-opensource-recipes/app-forensics/mac-robber/mac-robber-1.02.sh,1.02,TBD
app-forensics,scalpel,./azusa-opensource-recipes/app-forensics/scalpel/scalpel-2.0.sh,2.0,TBD
app-forensics,unhide,./azusa-opensource-recipes/app-forensics/unhide/unhide-20130526.sh,20130526,TBD
app-forensics,zzuf,./azusa-opensource-recipes/app-forensics/zzuf/zzuf-0.15.sh,0.15,TBD
app-i18n,anthy,./azusa-opensource-recipes/app-i18n/anthy/anthy-9100h.sh,9100h,TBD
app-i18n,ibus,./azusa-opensource-recipes/app-i18n/ibus/ibus-1.5.22.sh,1.5.22,TBD
app-i18n,libskk,./azusa-opensource-recipes/app-i18n/libskk/libskk-1.0.5.sh,1.0.5,TBD
app-i18n,unicode-cldr,./azusa-opensource-recipes/app-i18n/unicode-cldr/unicode-cldr-44.1.sh,44.1,TBD
app-i18n,unicode-ucd,./azusa-opensource-recipes/app-i18n/unicode-ucd/unicode-ucd-1.0.sh,1.0,TBD
app-misc,ca-certificates,./azusa-opensource-recipes/app-misc/ca-certificates/ca-certificates-20211016.3.77.sh,20211016.3.77,TBD
app-misc,c_rehash,./azusa-opensource-recipes/app-misc/c_rehash/c_rehash-1.7.sh,1.7,TBD
app-misc,elasticsearch,./azusa-opensource-recipes/app-misc/elasticsearch/elasticsearch-8.7.1.sh,8.7.1,TBD
app-misc,figlet,./azusa-opensource-recipes/app-misc/figlet/figlet-2.2.5.sh,2.2.5,TBD
app-misc,geoclue,./azusa-opensource-recipes/app-misc/geoclue/geoclue-2.5.3.sh,2.5.3,TBD
app-misc,jq,./azusa-opensource-recipes/app-misc/jq/jq-1.7.sh,1.7,TBD
app-misc,screen,./azusa-opensource-recipes/app-misc/screen/screen-4.9.0.sh,4.9.0,TBD
app-misc,toilet,./azusa-opensource-recipes/app-misc/toilet/toilet-0.3.sh,0.3,TBD
app-shells,zsh,./azusa-opensource-recipes/app-shells/zsh/zsh-5.9.sh,5.9,TBD
app-text,asciidoc,./azusa-opensource-recipes/app-text/asciidoc/asciidoc-10.2.0.sh,10.2.0,TBD
app-text,aspell,./azusa-opensource-recipes/app-text/aspell/aspell-0.60.8.sh,0.60.8,TBD
app-text,build-docbook-catalog,./azusa-opensource-recipes/app-text/build-docbook-catalog/build-docbook-catalog-1.24.sh,1.24,TBD
app-text,cmark,./azusa-opensource-recipes/app-text/cmark/cmark-0.29.0.sh,0.29.0,TBD
app-text,docbook-xml-dtd,./azusa-opensource-recipes/app-text/docbook-xml-dtd/docbook-xml-dtd-5.1.sh,5.1,TBD
app-text,docbook-xsl-nons-stylesheets,./azusa-opensource-recipes/app-text/docbook-xsl-nons-stylesheets/docbook-xsl-nons-stylesheets-1.79.2.sh,1.79.2,TBD
app-text,docbook-xsl-stylesheets,./azusa-opensource-recipes/app-text/docbook-xsl-stylesheets/docbook-xsl-stylesheets-1.79.2.sh,1.79.2,TBD
app-text,enchant,./azusa-opensource-recipes/app-text/enchant/enchant-2.2.7.sh,2.2.7,TBD
app-text,ghostscript-gpl,./azusa-opensource-recipes/app-text/ghostscript-gpl/ghostscript-gpl-9.54.0.sh,9.54.0,TBD
app-text,gspell,./azusa-opensource-recipes/app-text/gspell/gspell-1.12.1.sh,1.12.1,TBD
app-text,hunspell,./azusa-opensource-recipes/app-text/hunspell/hunspell-1.7.0.sh,1.7.0,TBD
app-text,iso-codes,./azusa-opensource-recipes/app-text/iso-codes/iso-codes-4.3.sh,4.3,TBD
app-text,libabw,./azusa-opensource-recipes/app-text/libabw/libabw-0.1.3.sh,0.1.3,TBD
app-text,libebook,./azusa-opensource-recipes/app-text/libebook/libebook-0.1.3.sh,0.1.3,TBD
app-text,libepubgen,./azusa-opensource-recipes/app-text/libepubgen/libepubgen-0.1.1.sh,0.1.1,TBD
app-text,libetonyek,./azusa-opensource-recipes/app-text/libetonyek/libetonyek-0.1.9.sh,0.1.9,TBD
app-text,libexttextcat,./azusa-opensource-recipes/app-text/libexttextcat/libexttextcat-3.4.5.sh,3.4.5,TBD
app-text,libgxps,./azusa-opensource-recipes/app-text/libgxps/libgxps-0.3.2.sh,0.3.2,TBD
app-text,liblangtag,./azusa-opensource-recipes/app-text/liblangtag/liblangtag-0.6.3.sh,0.6.3,TBD
app-text,libmspub,./azusa-opensource-recipes/app-text/libmspub/libmspub-0.1.4.sh,0.1.4,TBD
app-text,libmwaw,./azusa-opensource-recipes/app-text/libmwaw/libmwaw-0.3.19.sh,0.3.19,TBD
app-text,libnumbertext,./azusa-opensource-recipes/app-text/libnumbertext/libnumbertext-1.0.5.sh,1.0.5,TBD
app-text,libodfgen,./azusa-opensource-recipes/app-text/libodfgen/libodfgen-0.1.7.sh,0.1.7,TBD
app-text,libpaper,./azusa-opensource-recipes/app-text/libpaper/libpaper-1.1.24+nmu5.sh,1.1.24+nmu5,TBD
app-text,libqxp,./azusa-opensource-recipes/app-text/libqxp/libqxp-0.0.2.sh,0.0.2,TBD
app-text,libspectre,./azusa-opensource-recipes/app-text/libspectre/libspectre-0.2.10.sh,0.2.10,TBD
app-text,libstaroffice,./azusa-opensource-recipes/app-text/libstaroffice/libstaroffice-0.0.6.sh,0.0.6,TBD
app-text,libwpd,./azusa-opensource-recipes/app-text/libwpd/libwpd-0.10.3.sh,0.10.3,TBD
app-text,libwpg,./azusa-opensource-recipes/app-text/libwpg/libwpg-0.3.3.sh,0.3.3,TBD
app-text,mandoc,./azusa-opensource-recipes/app-text/mandoc/mandoc-1.14.6.sh,1.14.6,TBD
app-text,mupdf,./azusa-opensource-recipes/app-text/mupdf/mupdf-1.16.1.sh,1.16.1,TBD
app-text,mythes,./azusa-opensource-recipes/app-text/mythes/mythes-1.2.4.sh,1.2.4,TBD
app-text,po4a,./azusa-opensource-recipes/app-text/po4a/po4a-0.57.sh,0.57,TBD
app-text,poppler,./azusa-opensource-recipes/app-text/poppler/poppler-21.07.0.sh,21.07.0,TBD
app-text,poppler-data,./azusa-opensource-recipes/app-text/poppler-data/poppler-data-0.4.10.sh,0.4.10,TBD
app-text,qpdf,./azusa-opensource-recipes/app-text/qpdf/qpdf-9.0.1.sh,9.0.1,TBD
app-text,rarian,./azusa-opensource-recipes/app-text/rarian/rarian-0.8.1.sh,0.8.1,TBD
app-text,recode,./azusa-opensource-recipes/app-text/recode/recode-3.7.8.sh,3.7.8,TBD
app-text,sgml-common,./azusa-opensource-recipes/app-text/sgml-common/sgml-common-0.6.3.sh,0.6.3,TBD
app-text,texlive-core,./azusa-opensource-recipes/app-text/texlive-core/texlive-core-20190410.sh,20190410,TBD
app-text,texlive-texmf,./azusa-opensource-recipes/app-text/texlive-texmf/texlive-texmf-20190410.sh,20190410,TBD
app-text,tidy-html5,./azusa-opensource-recipes/app-text/tidy-html5/tidy-html5-5.6.0.sh,5.6.0,TBD
app-text,wgetpaste,./azusa-opensource-recipes/app-text/wgetpaste/wgetpaste-2.29.sh,2.29,TBD
app-text,wv2,./azusa-opensource-recipes/app-text/wv2/wv2-0.4.2.sh,0.4.2,TBD
app-text,wv,./azusa-opensource-recipes/app-text/wv/wv-1.2.9.sh,1.2.9,TBD
app-text,xdvik,./azusa-opensource-recipes/app-text/xdvik/xdvik-22.87.03.sh,22.87.03,TBD
app-text,xmlstarlet,./azusa-opensource-recipes/app-text/xmlstarlet/xmlstarlet-1.6.1.sh,1.6.1,TBD
app-text,xmlto,./azusa-opensource-recipes/app-text/xmlto/xmlto-0.0.28.sh,0.0.28,TBD
azusa,baselayout,./azusa-opensource-recipes/azusa/baselayout/baselayout-0.0.9.sh,0.0.9,TBD
dev-cpp,abseil-cpp,./azusa-opensource-recipes/dev-cpp/abseil-cpp/abseil-cpp-20220623.1.sh,20220623.1,TBD
dev-cpp,atkmm,./azusa-opensource-recipes/dev-cpp/atkmm/atkmm-2.28.0.sh,2.28.0,TBD
dev-cpp,cairomm,./azusa-opensource-recipes/dev-cpp/cairomm/cairomm-1.12.2.sh,1.12.2,TBD
dev-cpp,clucene,./azusa-opensource-recipes/dev-cpp/clucene/clucene-2.3.3.4.sh,2.3.3.4,TBD
dev-cpp,eigen,./azusa-opensource-recipes/dev-cpp/eigen/eigen-3.4.0.sh,3.4.0,TBD
dev-cpp,gflags,./azusa-opensource-recipes/dev-cpp/gflags/gflags-2.2.2.sh,2.2.2,TBD
dev-cpp,glibmm,./azusa-opensource-recipes/dev-cpp/glibmm/glibmm-2.63.1.sh,2.63.1,TBD
dev-cpp,glog,./azusa-opensource-recipes/dev-cpp/glog/glog-0.6.0.sh,0.6.0,TBD
dev-cpp,gtest,./azusa-opensource-recipes/dev-cpp/gtest/gtest-1.11.0.sh,1.11.0,TBD
dev-cpp,highway,./azusa-opensource-recipes/dev-cpp/highway/highway-1.0.3.sh,1.0.3,TBD
dev-cpp,libcmis,./azusa-opensource-recipes/dev-cpp/libcmis/libcmis-0.6.2.sh,0.6.2,TBD
dev-cpp,nlohmann_json,./azusa-opensource-recipes/dev-cpp/nlohmann_json/nlohmann_json-3.11.3.sh,3.11.3,TBD
dev-cpp,notcurses,./azusa-opensource-recipes/dev-cpp/notcurses/notcurses-3.0.0.sh,3.0.0,TBD
dev-cpp,pystring,./azusa-opensource-recipes/dev-cpp/pystring/pystring-1.1.3.sh,1.1.3,TBD
dev-cpp,range-v3,./azusa-opensource-recipes/dev-cpp/range-v3/range-v3-0.12.0.sh,0.12.0,TBD
dev-cpp,robin-map,./azusa-opensource-recipes/dev-cpp/robin-map/robin-map-0.6.3.sh,0.6.3,TBD
dev-cpp,tbb,./azusa-opensource-recipes/dev-cpp/tbb/tbb-2021.9.0.sh,2021.9.0,TBD
dev-cpp,yaml-cpp,./azusa-opensource-recipes/dev-cpp/yaml-cpp/yaml-cpp-0.7.0.sh,0.7.0,TBD
dev-db,cockroach-bin,./azusa-opensource-recipes/dev-db/cockroach-bin/cockroach-bin-24.1.1.sh,24.1.1,TBD
dev-db,freetds,./azusa-opensource-recipes/dev-db/freetds/freetds-1.2.18.sh,1.2.18,TBD
dev-db,libiodbc,./azusa-opensource-recipes/dev-db/libiodbc/libiodbc-3.52.12.sh,3.52.12,TBD
dev-db,lmdb,./azusa-opensource-recipes/dev-db/lmdb/lmdb-0.9.29.sh,0.9.29,TBD
dev-db,mariadb,./azusa-opensource-recipes/dev-db/mariadb/mariadb-10.11.4.sh,10.11.4,TBD
dev-db,postgresql,./azusa-opensource-recipes/dev-db/postgresql/postgresql-14.2.sh,14.2,TBD
dev-db,sqlite,./azusa-opensource-recipes/dev-db/sqlite/sqlite-3.41.2.sh,3.41.2,TBD
dev-db,unixODBC,./azusa-opensource-recipes/dev-db/unixODBC/unixODBC-2.3.9.sh,2.3.9,TBD
dev-dotnet,libgdiplus,./azusa-opensource-recipes/dev-dotnet/libgdiplus/libgdiplus-6.0.2.sh,6.0.2,TBD
dev-embedded,bossa,./azusa-opensource-recipes/dev-embedded/bossa/bossa-1.9.1.sh,1.9.1,TBD
dev-games,quickbms-scripts,./azusa-opensource-recipes/dev-games/quickbms-scripts/quickbms-scripts-20210921.sh,20210921,TBD
dev-games,vgmstream,./azusa-opensource-recipes/dev-games/vgmstream/vgmstream-0.1640.sh,0.1640,TBD
dev-java,antlr,./azusa-opensource-recipes/dev-java/antlr/antlr-3.5.3.sh,3.5.3,TBD
dev-java,openjdk,./azusa-opensource-recipes/dev-java/openjdk/openjdk-17.0.7.sh,17.0.7,TBD
dev-lang,duktape,./azusa-opensource-recipes/dev-lang/duktape/duktape-2.7.0.sh,2.7.0,TBD
dev-lang,go,./azusa-opensource-recipes/dev-lang/go/go-1.23.2.sh,1.23.2,TBD
dev-lang,ispc,./azusa-opensource-recipes/dev-lang/ispc/ispc-1.17.0.sh,1.17.0,TBD
dev-lang,lua,./azusa-opensource-recipes/dev-lang/lua/lua-5.4.4.sh,5.4.4,TBD
dev-lang,luajit,./azusa-opensource-recipes/dev-lang/luajit/luajit-2.0.5.sh,2.0.5,TBD
dev-lang,mono,./azusa-opensource-recipes/dev-lang/mono/mono-6.12.0.199.sh,6.12.0.199,TBD
dev-lang,mujs,./azusa-opensource-recipes/dev-lang/mujs/mujs-1.3.2.sh,1.3.2,TBD
dev-lang,nasm,./azusa-opensource-recipes/dev-lang/nasm/nasm-2.16.01.sh,2.16.01,TBD
dev-lang,orc,./azusa-opensource-recipes/dev-lang/orc/orc-0.4.32.sh,0.4.32,TBD
dev-lang,perl,./azusa-opensource-recipes/dev-lang/perl/perl-5.36.1.sh,5.36.1,TBD
dev-lang,php,./azusa-opensource-recipes/dev-lang/php/php-8.3.6.sh,8.3.6,TBD
dev-lang,python,./azusa-opensource-recipes/dev-lang/python/python-3.12.2.sh,3.12.2,TBD
dev-lang,ruby,./azusa-opensource-recipes/dev-lang/ruby/ruby-3.2.2.sh,3.2.2,TBD
dev-lang,rust,./azusa-opensource-recipes/dev-lang/rust/rust-1.79.0.sh,1.79.0,TBD
dev-lang,rust-bin,./azusa-opensource-recipes/dev-lang/rust-bin/rust-bin-1.79.0.sh,1.79.0,TBD
dev-lang,sassc,./azusa-opensource-recipes/dev-lang/sassc/sassc-3.6.2.sh,3.6.2,TBD
dev-lang,solidity,./azusa-opensource-recipes/dev-lang/solidity/solidity-0.8.26.sh,0.8.26,TBD
dev-lang,spidermonkey,./azusa-opensource-recipes/dev-lang/spidermonkey/spidermonkey-102.10.0.sh,102.10.0,TBD
dev-lang,swig,./azusa-opensource-recipes/dev-lang/swig/swig-4.0.2.sh,4.0.2,TBD
dev-lang,tcl,./azusa-opensource-recipes/dev-lang/tcl/tcl-8.6.12.sh,8.6.12,TBD
dev-lang,vala,./azusa-opensource-recipes/dev-lang/vala/vala-0.56.1.sh,0.56.1,TBD
dev-lang,yasm,./azusa-opensource-recipes/dev-lang/yasm/yasm-1.3.0.sh,1.3.0,TBD
dev-lang,zig,./azusa-opensource-recipes/dev-lang/zig/zig-0.11.0.sh,0.11.0,TBD
dev-libs,antlr-c,./azusa-opensource-recipes/dev-libs/antlr-c/antlr-c-3.5.2.sh,3.5.2,TBD
dev-libs,apache-arrow,./azusa-opensource-recipes/dev-libs/apache-arrow/apache-arrow-12.0.0.sh,12.0.0,TBD
dev-libs,apr,./azusa-opensource-recipes/dev-libs/apr/apr-1.7.0.sh,1.7.0,TBD
dev-libs,apr-util,./azusa-opensource-recipes/dev-libs/apr-util/apr-util-1.6.3.sh,1.6.3,TBD
dev-libs,atk,./azusa-opensource-recipes/dev-libs/atk/atk-2.38.0.sh,2.38.0,TBD
dev-libs,boehm-gc,./azusa-opensource-recipes/dev-libs/boehm-gc/boehm-gc-8.0.4.sh,8.0.4,TBD
dev-libs,boost,./azusa-opensource-recipes/dev-libs/boost/boost-1.86.0.sh,1.86.0,TBD
dev-libs,botan,./azusa-opensource-recipes/dev-libs/botan/botan-3.1.1.sh,3.1.1,TBD
dev-libs,capstone,./azusa-opensource-recipes/dev-libs/capstone/capstone-5.0-rc2.sh,5.0-rc2,TBD
dev-libs,c-blosc,./azusa-opensource-recipes/dev-libs/c-blosc/c-blosc-1.21.0.sh,1.21.0,TBD
dev-libs,cdk,./azusa-opensource-recipes/dev-libs/cdk/cdk-5.0.20210324.sh,5.0.20210324,TBD
dev-libs,check,./azusa-opensource-recipes/dev-libs/check/check-0.14.0.sh,0.14.0,TBD
dev-libs,clew,./azusa-opensource-recipes/dev-libs/clew/clew-0.10.sh,0.10,TBD
dev-libs,cudnn,./azusa-opensource-recipes/dev-libs/cudnn/cudnn-8.6.0.163.sh,8.6.0.163,TBD
dev-libs,cyrus-sasl,./azusa-opensource-recipes/dev-libs/cyrus-sasl/cyrus-sasl-2.1.27.sh,2.1.27,TBD
dev-libs,dbus-glib,./azusa-opensource-recipes/dev-libs/dbus-glib/dbus-glib-0.110.sh,0.110,TBD
dev-libs,dotconf,./azusa-opensource-recipes/dev-libs/dotconf/dotconf-1.3.sh,1.3,TBD
dev-libs,double-conversion,./azusa-opensource-recipes/dev-libs/double-conversion/double-conversion-3.2.0.sh,3.2.0,TBD
dev-libs,elfutils,./azusa-opensource-recipes/dev-libs/elfutils/elfutils-0.191.sh,0.191,TBD
dev-libs,expat,./azusa-opensource-recipes/dev-libs/expat/expat-2.5.0.sh,2.5.0,TBD
dev-libs,FP16,./azusa-opensource-recipes/dev-libs/FP16/FP16-2021.03.20.sh,2021.03.20,TBD
dev-libs,fribidi,./azusa-opensource-recipes/dev-libs/fribidi/fribidi-1.0.12.sh,1.0.12,TBD
dev-libs,fstrm,./azusa-opensource-recipes/dev-libs/fstrm/fstrm-0.6.1.sh,0.6.1,TBD
dev-libs,geoip,./azusa-opensource-recipes/dev-libs/geoip/geoip-1.6.12.sh,1.6.12,TBD
dev-libs,glib,./azusa-opensource-recipes/dev-libs/glib/glib-2.80.3.sh,2.80.3,TBD
dev-libs,gmime,./azusa-opensource-recipes/dev-libs/gmime/gmime-3.2.11.sh,3.2.11,TBD
dev-libs,gmp,./azusa-opensource-recipes/dev-libs/gmp/gmp-6.3.0.sh,6.3.0,TBD
dev-libs,gobject-introspection,./azusa-opensource-recipes/dev-libs/gobject-introspection/gobject-introspection-1.80.1.sh,1.80.1,TBD
dev-libs,grantlee,./azusa-opensource-recipes/dev-libs/grantlee/grantlee-5.1.0.sh,5.1.0,TBD
dev-libs,hiredis,./azusa-opensource-recipes/dev-libs/hiredis/hiredis-1.1.0.sh,1.1.0,TBD
dev-libs,hyphen,./azusa-opensource-recipes/dev-libs/hyphen/hyphen-2.8.8.sh,2.8.8,TBD
dev-libs,icu,./azusa-opensource-recipes/dev-libs/icu/icu-75.1.sh,75.1,TBD
dev-libs,imath,./azusa-opensource-recipes/dev-libs/imath/imath-3.1.7.sh,3.1.7,TBD
dev-libs,inih,./azusa-opensource-recipes/dev-libs/inih/inih-57.sh,57,TBD
dev-libs,iniparser,./azusa-opensource-recipes/dev-libs/iniparser/iniparser-4.1.sh,4.1,TBD
dev-libs,isl,./azusa-opensource-recipes/dev-libs/isl/isl-0.26.sh,0.26,TBD
dev-libs,jansson,./azusa-opensource-recipes/dev-libs/jansson/jansson-2.14.sh,2.14,TBD
dev-libs,jemalloc,./azusa-opensource-recipes/dev-libs/jemalloc/jemalloc-5.3.0.sh,5.3.0,TBD
dev-libs,json-c,./azusa-opensource-recipes/dev-libs/json-c/json-c-0.16.sh,0.16,TBD
dev-libs,jsoncpp,./azusa-opensource-recipes/dev-libs/jsoncpp/jsoncpp-1.9.5.sh,1.9.5,TBD
dev-libs,json-glib,./azusa-opensource-recipes/dev-libs/json-glib/json-glib-1.4.4.sh,1.4.4,TBD
dev-libs,judy,./azusa-opensource-recipes/dev-libs/judy/judy-1.0.5.sh,1.0.5,TBD
dev-libs,leveldb,./azusa-opensource-recipes/dev-libs/leveldb/leveldb-1.23.sh,1.23,TBD
dev-libs,libaio,./azusa-opensource-recipes/dev-libs/libaio/libaio-0.3.112.sh,0.3.112,TBD
dev-libs,libassuan,./azusa-opensource-recipes/dev-libs/libassuan/libassuan-2.5.7.sh,2.5.7,TBD
dev-libs,libatasmart,./azusa-opensource-recipes/dev-libs/libatasmart/libatasmart-0.19.sh,0.19,TBD
dev-libs,libatomic_ops,./azusa-opensource-recipes/dev-libs/libatomic_ops/libatomic_ops-7.6.12.sh,7.6.12,TBD
dev-libs,libblockdev,./azusa-opensource-recipes/dev-libs/libblockdev/libblockdev-2.23.sh,2.23,TBD
dev-libs,libbsd,./azusa-opensource-recipes/dev-libs/libbsd/libbsd-0.11.7.sh,0.11.7,TBD
dev-libs,libburn,./azusa-opensource-recipes/dev-libs/libburn/libburn-1.5.4.sh,1.5.4,TBD
dev-libs,libbytesize,./azusa-opensource-recipes/dev-libs/libbytesize/libbytesize-2.1.sh,2.1,TBD
dev-libs,libcbor,./azusa-opensource-recipes/dev-libs/libcbor/libcbor-0.8.0.sh,0.8.0,TBD
dev-libs,libcdio,./azusa-opensource-recipes/dev-libs/libcdio/libcdio-2.1.0.sh,2.1.0,TBD
dev-libs,libcdio-paranoia,./azusa-opensource-recipes/dev-libs/libcdio-paranoia/libcdio-paranoia-10.2+2.0.0.sh,10.2+2.0.0,TBD
